return_id,order_id,product_id,return_quantity,return_date,return_reason,refund_amount
RET-019596,308583,2331,3,2015-08-08,wrong_size,20951.74
RET-019597,308595,826,1,2015-08-25,defective,10566.1
RET-019598,308628,1203,2,2015-08-20,wrong_size,6872.42
RET-019599,308637,2054,2,2015-08-11,not_as_described,11887.9
RET-019600,308638,2054,1,2015-08-23,wrong_size,6658.34
RET-019601,308647,2093,2,2015-08-16,wrong_size,9503.61
RET-019602,308663,636,1,2015-08-19,late_delivery,9179.42
RET-019605,308706,993,3,2015-08-07,changed_mind,11679.03
RET-019606,308729,488,2,2015-08-27,wrong_size,24284.23
RET-019608,308746,1920,1,2015-08-17,not_as_described,2955.19
RET-019610,308799,1964,7,2015-08-22,defective,7064.89
RET-019611,308799,1965,2,2015-08-18,changed_mind,1977.21
RET-019613,308836,2353,3,2015-08-08,not_as_described,14957.35
RET-019614,308837,2388,3,2015-08-26,wrong_size,11453.48
RET-019615,308844,1912,1,2015-08-27,wrong_size,3789.56
RET-019616,308846,595,5,2015-08-17,defective,44212.56
RET-019617,308866,604,1,2015-08-13,not_as_described,5504.95
RET-019618,308874,733,1,2015-08-14,not_as_described,3814.6
RET-019619,308945,2331,6,2015-08-15,wrong_size,41819.21
RET-019620,309000,648,3,2015-08-24,changed_mind,27166.34
RET-019622,309017,2238,1,2015-08-23,defective,1266.23
RET-019623,309021,1187,1,2015-08-14,wrong_size,4773.06
RET-019625,309038,922,5,2015-08-22,wrong_size,26589.7
RET-019626,309044,1187,2,2015-08-13,not_as_described,10138.2
RET-019627,309063,2192,1,2015-08-16,late_delivery,2276.74
RET-019628,309065,794,1,2015-08-22,wrong_size,921.8
RET-019629,309065,2387,4,2015-08-12,defective,21378.53
RET-019630,309065,2391,2,2015-08-25,changed_mind,17057.62
RET-019631,309079,2234,3,2015-08-17,changed_mind,2065.13
RET-019634,309151,635,1,2015-08-25,late_delivery,9999.19
RET-019635,309163,2327,2,2015-08-10,late_delivery,14021.29
RET-019636,309206,1085,1,2015-08-17,wrong_size,1087.07
RET-019637,309206,1086,4,2015-08-08,changed_mind,4271.1
RET-019638,309208,910,1,2015-08-28,changed_mind,4581.3
RET-019639,309271,2387,1,2015-08-25,defective,5539.21
RET-019640,309288,759,2,2015-08-20,wrong_size,3733.14
RET-019641,309288,760,1,2015-08-15,wrong_size,1688.58
RET-019643,309297,2396,5,2015-08-24,not_as_described,5752.07
RET-019644,309318,2212,1,2015-08-26,not_as_described,931.5
RET-019645,309318,2213,1,2015-08-24,wrong_size,1029.65
RET-019646,309345,475,1,2015-08-15,not_as_described,12070.54
RET-019647,309353,641,1,2015-08-25,late_delivery,9433.62
RET-019648,309354,2396,3,2015-08-26,not_as_described,3080.97
RET-019649,309360,418,1,2015-08-11,wrong_size,9238.97
RET-019652,309406,499,2,2015-08-24,wrong_size,22825.1
RET-019653,309426,976,8,2015-08-28,changed_mind,27478.01
RET-019654,309429,992,1,2015-08-23,not_as_described,2877.1
RET-019655,309443,635,6,2015-08-14,changed_mind,62192.56
RET-019656,309448,2388,5,2015-08-27,not_as_described,17397.48
RET-019657,309471,2180,5,2015-08-23,changed_mind,24486.91
RET-019658,309481,826,2,2015-08-25,wrong_size,22926.95
RET-019659,309492,2353,4,2015-08-26,wrong_size,18955.26
RET-019660,309503,1000,3,2015-08-19,wrong_size,3213.24
RET-019661,309513,793,1,2015-08-27,late_delivery,962.09
RET-019662,309513,794,1,2015-08-13,wrong_size,1006.83
RET-019663,309544,792,2,2015-08-21,wrong_size,1441.6
RET-019664,309559,2277,8,2015-08-16,wrong_size,25290.1
RET-019665,309573,604,2,2015-08-09,not_as_described,11463.32
RET-019666,309587,826,3,2015-08-08,wrong_size,34548.53
RET-019668,309612,445,3,2015-08-24,defective,30300.27
RET-019670,309671,2045,3,2015-08-26,defective,7749.8
RET-019671,309680,396,2,2015-08-17,not_as_described,10973.47
RET-019672,309703,780,2,2015-08-28,wrong_size,7736.4
RET-019673,309705,600,1,2015-08-26,late_delivery,4461.43
RET-019674,309711,793,1,2015-08-21,wrong_size,945.72
RET-019676,309755,2039,2,2015-08-24,wrong_size,4124.32
RET-019677,309756,2054,5,2015-08-21,defective,15859.78
RET-019678,309763,1964,7,2015-08-28,changed_mind,6711.05
RET-019679,309909,2064,4,2015-08-29,not_as_described,11361.54
RET-019680,309938,635,1,2015-08-21,not_as_described,4640.6
RET-019681,309946,1000,1,2015-08-16,wrong_size,1028.78
RET-019682,310003,1962,6,2015-08-24,wrong_size,9692.59
RET-019683,310003,1963,1,2015-08-29,defective,1626.97
RET-019684,310004,1962,2,2015-08-16,wrong_size,3272.75
RET-019685,310009,907,3,2015-08-10,changed_mind,9390.31
RET-019686,310061,793,1,2015-08-11,wrong_size,972.57
RET-019687,310120,792,4,2015-08-13,defective,3173.57
RET-019688,310123,927,5,2015-08-11,wrong_size,12480.43
RET-019689,310129,115,2,2015-08-28,not_as_described,10402.91
RET-019690,310142,907,1,2015-08-10,wrong_size,3583.14
RET-019691,310148,981,4,2015-08-21,wrong_size,3667.65
RET-019692,310168,793,2,2015-08-25,not_as_described,1740.31
RET-019693,310168,794,4,2015-08-23,changed_mind,3569.49
RET-019694,310197,2055,4,2015-08-21,defective,14223.28
RET-019698,310240,595,1,2015-08-25,wrong_size,3802.62
RET-019699,310263,2090,5,2015-08-20,not_as_described,10197.35
RET-019703,310292,2016,2,2015-08-20,wrong_size,3618.11
RET-019704,310295,1000,7,2015-08-16,wrong_size,7571.17
RET-019705,310303,927,2,2015-08-25,wrong_size,5627.6
RET-019707,310372,604,6,2015-08-27,late_delivery,16052.47
RET-019708,310396,1000,6,2015-08-24,wrong_size,6043.94
RET-019709,310412,92,3,2015-08-21,not_as_described,15279.85
RET-019710,310417,635,4,2015-08-11,late_delivery,21453.21
RET-019711,310427,170,4,2015-08-25,defective,15522.36
RET-019712,310448,2055,2,2015-08-28,changed_mind,6664.21
RET-019714,310525,2396,1,2015-08-26,changed_mind,1158.09
RET-019715,310574,2331,3,2015-08-28,late_delivery,9852.97
RET-019716,310575,2354,1,2015-08-19,wrong_size,2134.47
RET-019717,310604,605,1,2015-08-23,changed_mind,2386.17
RET-019719,310642,1000,1,2015-08-14,not_as_described,1205.19
RET-019721,310663,2234,1,2015-08-16,wrong_size,711.5
RET-019723,310699,2359,6,2015-08-24,changed_mind,15053.0
RET-019726,310764,2218,3,2015-08-27,defective,4770.53
RET-019727,310764,2219,3,2015-08-18,defective,5214.59
RET-019729,310803,993,1,2015-08-24,wrong_size,2116.32
RET-019730,310810,2275,3,2015-08-22,wrong_size,13134.41
RET-019731,310827,2359,1,2015-08-26,not_as_described,2336.94
RET-019733,310832,2254,7,2015-08-19,wrong_size,4293.11
RET-019734,310832,2255,3,2015-08-19,changed_mind,1936.53
RET-019735,310872,422,1,2015-08-14,late_delivery,4603.02
RET-019737,310915,499,1,2015-08-12,wrong_size,5656.71
RET-019740,311007,1325,2,2015-08-17,defective,8634.75
RET-019741,311007,1326,2,2015-09-02,not_as_described,8452.01
RET-019742,311029,396,1,2015-08-11,wrong_size,5119.01
RET-019743,311038,816,2,2015-08-14,wrong_size,8208.36
RET-019748,311105,574,1,2015-09-01,not_as_described,4836.74
RET-019750,311130,600,1,2015-08-25,not_as_described,4045.05
RET-019752,311145,2379,1,2015-08-17,wrong_size,1146.81
RET-019753,311148,2380,2,2015-08-13,wrong_size,3824.09
RET-019755,311194,396,1,2015-08-17,defective,5389.0
RET-019756,311196,488,6,2015-08-16,wrong_size,37365.0
RET-019757,311200,1066,8,2015-08-19,changed_mind,28902.22
RET-019759,311206,604,3,2015-08-11,changed_mind,8399.32
RET-019760,311228,475,1,2015-08-17,defective,5499.3
RET-019762,311252,1995,3,2015-08-16,wrong_size,7122.18
RET-019763,311282,115,1,2015-08-26,wrong_size,5421.3
RET-019764,311294,568,1,2015-08-21,not_as_described,4458.59
RET-019766,311376,604,4,2015-08-24,not_as_described,11758.23
RET-019767,311395,475,5,2015-08-16,not_as_described,29823.78
RET-019768,311400,993,2,2015-08-22,changed_mind,4103.37
RET-019769,311406,2064,3,2015-08-24,changed_mind,9376.35
RET-019770,311410,2058,1,2015-08-23,defective,1495.38
RET-019771,311429,1203,4,2015-08-23,defective,7222.47
RET-019772,311435,604,2,2015-08-27,not_as_described,5974.52
RET-019773,311436,422,1,2015-08-30,wrong_size,5047.46
RET-019775,311476,510,1,2015-08-24,changed_mind,5604.6
RET-019776,311480,2071,7,2015-08-17,wrong_size,13298.48
RET-019777,311499,605,8,2015-08-17,wrong_size,18484.24
RET-019778,311499,660,1,2015-08-17,not_as_described,4020.24
RET-019780,311506,2092,3,2015-08-15,not_as_described,6088.16
RET-019781,311591,993,1,2015-08-28,wrong_size,1985.29
RET-019782,311596,816,6,2015-08-23,defective,23809.6
RET-019783,311614,1186,6,2015-08-14,defective,12577.8
RET-019784,311621,1495,2,2015-08-17,defective,8597.36
RET-019785,311621,1496,1,2015-08-20,changed_mind,3935.79
RET-019786,311625,1964,5,2015-08-21,defective,4567.25
RET-019787,311625,1965,4,2015-08-12,changed_mind,4174.73
RET-019791,311724,2384,1,2015-08-28,late_delivery,3455.35
RET-019793,311742,604,5,2015-08-20,wrong_size,13928.76
RET-019795,311847,1008,1,2015-08-19,not_as_described,3091.06
RET-019796,311858,400,1,2015-08-31,wrong_size,4440.54
RET-019798,311927,2219,1,2015-08-19,not_as_described,1695.5
RET-019799,311929,396,2,2015-08-23,wrong_size,10338.69
RET-019800,311949,604,1,2015-08-28,defective,3014.1
RET-019801,311970,418,1,2015-08-29,defective,4803.96
RET-019803,312047,690,2,2015-08-31,not_as_described,3967.5
RET-019805,312071,2239,1,2015-08-31,not_as_described,1332.29
RET-019806,312105,2045,2,2015-08-26,wrong_size,5315.51
RET-019807,312120,2254,2,2015-08-30,changed_mind,1192.51
RET-019808,312120,2255,2,2015-09-03,wrong_size,1380.16
RET-019809,312123,572,2,2015-08-30,defective,5265.83
RET-019810,312138,2254,4,2015-08-30,late_delivery,2665.63
RET-019811,312138,2255,2,2015-08-31,not_as_described,1412.58
RET-019812,312215,826,2,2015-08-23,wrong_size,11577.12
RET-019813,312221,1085,5,2015-09-01,changed_mind,5075.13
RET-019814,312221,1086,2,2015-08-24,late_delivery,2123.85
RET-019817,312336,2064,2,2015-09-01,late_delivery,5610.79
RET-019818,312364,2277,3,2015-09-05,defective,9324.51
RET-019819,312365,981,3,2015-08-23,wrong_size,2696.98
RET-019820,312379,657,8,2015-09-01,wrong_size,38747.88
RET-019822,312426,1229,2,2015-08-23,late_delivery,2754.33
RET-019823,312498,675,4,2015-08-25,wrong_size,13582.5
RET-019825,312569,816,2,2015-08-27,not_as_described,8490.75
RET-019827,312595,910,5,2015-09-01,changed_mind,10999.04
RET-019828,312598,1000,2,2015-09-09,defective,2199.98
RET-019829,312605,2224,1,2015-08-28,wrong_size,681.46
RET-019830,312606,2054,5,2015-09-06,wrong_size,16366.55
RET-019831,312620,792,3,2015-08-19,changed_mind,2284.03
RET-019832,312636,2284,2,2015-09-04,wrong_size,6886.65
RET-019833,312679,779,3,2015-09-04,wrong_size,11889.48
RET-019834,312679,780,6,2015-08-26,defective,22419.87
RET-019836,312719,2045,2,2015-09-06,not_as_described,5119.44
RET-019838,312785,2053,4,2015-08-21,late_delivery,7612.99
RET-019839,312789,1009,5,2015-08-22,late_delivery,6281.08
RET-019842,312827,396,1,2015-08-23,changed_mind,5452.46
RET-019844,312913,913,2,2015-08-24,wrong_size,4008.27
RET-019845,312929,1182,1,2015-09-09,changed_mind,1125.23
RET-019846,312967,992,6,2015-09-04,wrong_size,10008.28
RET-019847,312971,1085,4,2015-09-09,defective,4576.06
RET-019848,312974,2055,3,2015-08-23,defective,10309.26
RET-019850,312992,792,1,2015-09-10,wrong_size,690.4
RET-019851,313010,604,6,2015-09-02,not_as_described,16269.5
RET-019852,313029,2255,3,2015-09-09,defective,1949.45
RET-019853,313034,2387,3,2015-09-04,defective,8356.69
RET-019854,313055,499,2,2015-08-28,late_delivery,10428.96
RET-019855,313068,1005,2,2015-09-07,changed_mind,2675.48
RET-019856,313101,1994,2,2015-08-28,not_as_described,7051.41
RET-019857,313116,2138,1,2015-09-06,changed_mind,2613.74
RET-019858,313117,2331,1,2015-09-09,not_as_described,3690.76
RET-019859,313144,927,3,2015-08-23,wrong_size,8517.29
RET-019860,313211,2376,1,2015-08-29,wrong_size,3825.36
RET-019862,313251,2055,1,2015-08-31,wrong_size,3471.25
RET-019863,313252,966,1,2015-08-28,defective,2818.09
RET-019864,313285,604,5,2015-08-26,changed_mind,14361.2
RET-019867,313323,780,3,2015-09-02,not_as_described,11407.24
RET-019868,313328,1833,2,2015-08-30,defective,2346.56
RET-019869,313352,781,5,2015-08-29,wrong_size,5644.25
RET-019870,313352,1045,1,2015-09-05,defective,2372.64
RET-019872,313445,977,2,2015-08-23,not_as_described,5312.19
RET-019873,313457,791,1,2015-08-24,not_as_described,745.44
RET-019874,313457,792,1,2015-09-02,defective,751.12
RET-019875,313493,2045,2,2015-09-06,changed_mind,5040.04
RET-019876,313509,432,3,2015-09-04,wrong_size,16054.56
RET-019877,313579,557,1,2015-08-30,defective,4677.45
RET-019878,313589,735,1,2015-09-11,defective,3808.44
RET-019879,313589,736,1,2015-09-12,changed_mind,4626.5
RET-019881,313598,467,6,2015-08-28,wrong_size,30870.94
RET-019882,313625,604,1,2015-08-30,wrong_size,2889.78
RET-019883,313635,467,7,2015-09-15,wrong_size,36741.94
RET-019884,313638,1974,1,2015-08-30,changed_mind,575.03
RET-019885,313645,1228,2,2015-09-03,defective,1524.1
RET-019886,313653,604,1,2015-08-29,not_as_described,2668.58
RET-019887,313670,409,3,2015-08-29,changed_mind,16945.39
RET-019889,313684,660,1,2015-09-03,defective,4001.09
RET-019891,313713,1905,1,2015-09-03,late_delivery,4682.41
RET-019893,313725,409,1,2015-09-06,defective,5470.31
RET-019895,313773,854,3,2015-08-27,not_as_described,11624.71
RET-019896,313780,2275,4,2015-08-28,wrong_size,15252.4
RET-019897,313809,409,2,2015-08-26,not_as_described,9977.11
RET-019898,313848,475,1,2015-09-14,wrong_size,5605.68
RET-019899,313850,2055,1,2015-08-30,wrong_size,3112.39
RET-019900,313861,1186,1,2015-09-12,not_as_described,2157.52
RET-019901,313872,1120,2,2015-09-09,late_delivery,3963.05
RET-019902,313875,862,2,2015-08-30,changed_mind,2088.9
RET-019905,313887,791,2,2015-09-06,wrong_size,1529.69
RET-019906,313893,1187,4,2015-09-06,defective,10355.69
RET-019907,313908,2331,4,2015-09-08,late_delivery,13148.5
RET-019908,313922,895,1,2015-08-25,wrong_size,3490.51
RET-019910,313943,907,5,2015-08-26,not_as_described,16096.78
RET-019911,313957,2284,3,2015-09-08,late_delivery,10572.03
RET-019914,313991,1085,1,2015-09-17,wrong_size,1147.96
RET-019915,313991,1086,6,2015-09-03,wrong_size,6732.63
RET-019916,314003,1203,1,2015-08-27,late_delivery,1847.5
RET-019917,314055,2058,2,2015-09-10,wrong_size,2917.45
RET-019918,314073,2354,7,2015-09-09,not_as_described,14588.88
RET-019919,314075,2045,1,2015-09-03,not_as_described,2310.87
RET-019920,314076,2058,4,2015-09-07,not_as_described,6026.52
RET-019921,314079,993,1,2015-09-10,wrong_size,1757.98
RET-019922,314085,794,1,2015-09-02,changed_mind,930.54
RET-019923,314089,475,2,2015-09-14,defective,12629.75
RET-019924,314097,965,1,2015-08-29,wrong_size,2816.12
RET-019925,314105,689,1,2015-09-14,wrong_size,1839.35
RET-019926,314119,1489,1,2015-09-06,late_delivery,2848.87
RET-019927,314162,396,6,2015-08-31,defective,29490.14
RET-019928,314166,2402,3,2015-09-13,not_as_described,10739.87
RET-019929,314172,1924,6,2015-09-08,wrong_size,24522.02
RET-019930,314208,2073,3,2015-08-25,wrong_size,6353.96
RET-019931,314217,1231,2,2015-09-05,not_as_described,7932.38
RET-019932,314222,1213,1,2015-09-06,defective,2894.9
RET-019933,314234,512,2,2015-09-18,wrong_size,2607.92
RET-019934,314263,990,6,2015-09-04,wrong_size,15747.26
RET-019935,314291,2236,5,2015-09-14,wrong_size,10213.2
RET-019936,314291,2237,2,2015-09-09,changed_mind,3918.93
RET-019937,314301,2053,4,2015-08-29,defective,7752.35
RET-019938,314310,778,5,2015-09-06,wrong_size,6878.63
RET-019941,314413,2336,3,2015-08-31,changed_mind,11857.06
RET-019944,314428,1187,7,2015-09-04,defective,17764.45
RET-019945,314443,2067,3,2015-09-08,wrong_size,9598.57
RET-019946,314449,2234,3,2015-09-09,not_as_described,2135.95
RET-019947,314456,777,2,2015-09-15,changed_mind,2595.23
RET-019948,314456,778,3,2015-09-11,late_delivery,3857.65
RET-019949,314457,763,2,2015-09-01,late_delivery,7184.98
RET-019950,314467,551,3,2015-09-06,wrong_size,14954.75
RET-019951,314467,1153,4,2015-09-14,late_delivery,8217.02
RET-019952,314473,591,2,2015-09-03,defective,10487.01
RET-019953,314520,816,1,2015-09-05,defective,4159.96
RET-019954,314530,435,1,2015-09-11,not_as_described,9609.12
RET-019955,314541,2225,3,2015-09-05,changed_mind,2355.45
RET-019956,314548,2086,4,2015-09-06,wrong_size,5042.31
RET-019959,314587,604,5,2015-09-10,defective,14113.27
RET-019960,314648,605,1,2015-09-14,wrong_size,2253.15
RET-019961,314693,1009,1,2015-08-29,defective,1389.75
RET-019962,314724,778,1,2015-09-11,wrong_size,1333.7
RET-019963,314734,604,3,2015-09-09,changed_mind,7949.41
RET-019964,314737,976,3,2015-09-03,wrong_size,5827.56
RET-019965,314740,1119,1,2015-08-27,wrong_size,3118.32
RET-019966,314760,2064,3,2015-09-10,wrong_size,8289.46
RET-019967,314800,804,1,2015-09-14,changed_mind,1750.81
RET-019969,314824,1165,4,2015-09-14,defective,12242.6
RET-019970,314835,2212,7,2015-09-11,not_as_described,7267.37
RET-019971,314835,2213,6,2015-09-08,changed_mind,6209.52
RET-019973,314906,1975,2,2015-08-29,wrong_size,1326.4
RET-019976,314993,2238,4,2015-09-04,wrong_size,5828.94
RET-019977,314993,2239,2,2015-09-17,changed_mind,2861.06
RET-019978,314994,1229,2,2015-09-07,defective,2688.77
RET-019979,315007,2332,2,2015-09-13,defective,5076.82
RET-019980,315015,1203,3,2015-08-28,not_as_described,5231.05
RET-019981,315042,488,1,2015-09-07,changed_mind,6377.53
RET-019982,315057,2064,2,2015-09-07,defective,6061.61
RET-019983,315061,760,7,2015-08-31,not_as_described,12482.37
RET-019984,315083,967,2,2015-09-17,defective,7166.69
RET-019986,315117,965,5,2015-08-31,wrong_size,12895.54
RET-019987,315119,475,3,2015-09-09,defective,16766.74
RET-019988,315141,2255,2,2015-09-16,late_delivery,1403.81
RET-019989,315179,641,3,2015-09-13,wrong_size,13546.39
RET-019990,315194,2354,3,2015-09-17,wrong_size,6560.52
RET-019991,315196,977,5,2015-09-10,wrong_size,13906.62
RET-019992,315199,512,2,2015-08-31,wrong_size,2662.23
RET-019994,315208,2237,1,2015-08-27,wrong_size,1932.53
RET-019995,315209,2236,1,2015-08-30,changed_mind,1984.7
RET-019996,315242,2213,1,2015-09-14,wrong_size,936.68
RET-019997,315245,2053,1,2015-09-10,wrong_size,1906.42
RET-019998,315247,1165,3,2015-09-14,wrong_size,9912.63
RET-019999,315267,1187,3,2015-09-08,wrong_size,7655.8
RET-020000,315306,759,6,2015-09-16,wrong_size,10928.76
RET-020001,315306,760,4,2015-09-02,changed_mind,7163.7
RET-020002,315308,759,1,2015-09-12,wrong_size,1675.17
RET-020003,315322,635,2,2015-09-02,not_as_described,9202.14
RET-020004,315333,2184,1,2015-09-01,not_as_described,4198.33
RET-020005,315336,760,3,2015-09-17,wrong_size,5063.41
RET-020006,315349,249,2,2015-09-20,wrong_size,4663.91
RET-020007,315354,689,8,2015-09-20,wrong_size,15757.22
RET-020010,315363,551,1,2015-09-10,wrong_size,5192.28
RET-020011,315364,475,1,2015-09-07,changed_mind,6017.85
RET-020012,315367,1000,2,2015-09-03,defective,2180.45
RET-020013,315420,791,1,2015-08-30,wrong_size,724.97
RET-020014,315420,792,5,2015-09-09,not_as_described,3652.43
RET-020015,315428,1818,2,2015-09-13,defective,4962.46
RET-020016,315429,791,4,2015-09-14,changed_mind,3163.88
RET-020017,315429,792,7,2015-09-18,defective,5329.77
RET-020019,315455,409,1,2015-09-18,wrong_size,5803.53
RET-020020,315461,1203,5,2015-09-03,changed_mind,8383.14
RET-020021,315474,803,1,2015-09-04,not_as_described,1873.04
RET-020024,315527,981,5,2015-09-12,late_delivery,4399.08
RET-020025,315532,2387,2,2015-09-16,wrong_size,5987.83
RET-020026,315542,2334,4,2015-09-21,defective,7586.94
RET-020027,315559,1182,1,2015-09-10,changed_mind,1128.06
RET-020028,315614,591,4,2015-09-16,defective,19987.87
RET-020031,315649,2049,2,2015-09-12,wrong_size,4986.59
RET-020032,315657,580,2,2015-09-18,wrong_size,8802.59
RET-020038,315716,729,1,2015-09-23,wrong_size,3383.55
RET-020039,315716,730,1,2015-09-21,wrong_size,3481.11
RET-020040,315719,2090,3,2015-09-14,wrong_size,5617.73
RET-020041,315784,1000,3,2015-09-02,defective,3250.77
RET-020043,315801,660,1,2015-09-09,changed_mind,3772.7
RET-020044,315811,1809,1,2015-09-18,defective,2425.56
RET-020045,315815,2212,1,2015-09-10,not_as_described,958.05
