date,traffic_source,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec
2019-04-01,social_media,44576,34666,212249,0.00561,299.7
2019-04-02,paid_search,38298,28561,174559,0.00495,148.8
2019-04-03,social_media,37654,27054,206297,0.00476,205.1
2019-04-04,paid_search,40892,31638,200895,0.00329,234.6
2019-04-05,organic_search,35912,27354,180193,0.00359,298.1
2019-04-06,organic_search,37338,29048,187574,0.00473,300.4
2019-04-07,referral,36099,28975,138367,0.00491,171.8
2019-04-08,paid_search,46874,35394,212734,0.00416,174.8
2019-04-09,email_campaign,41659,29802,224000,0.00507,185.3
2019-04-10,social_media,43127,35165,161086,0.00378,316.7
2019-04-11,organic_search,38911,29838,167168,0.00498,151.6
2019-04-12,email_campaign,40148,28212,213820,0.00478,229.2
2019-04-13,organic_search,44228,31397,187646,0.00322,197.8
2019-04-14,email_campaign,40040,32744,184887,0.0052,232.4
2019-04-15,organic_search,44505,33791,196936,0.00464,141.4
2019-04-16,paid_search,41567,33382,161203,0.00578,160.7
2019-04-17,social_media,43808,31816,223025,0.00533,312.6
2019-04-18,referral,42723,34260,201707,0.0042,114.4
2019-04-19,organic_search,38066,27093,156489,0.00324,292.8
2019-04-20,referral,46440,36613,170991,0.00339,217.7
2019-04-21,organic_search,38052,27648,145134,0.00353,161.2
2019-04-22,paid_search,41414,31022,171318,0.00343,115.1
2019-04-23,organic_search,40730,29395,153580,0.00488,257.6
2019-04-24,email_campaign,43102,30805,204218,0.00533,109.8
2019-04-25,organic_search,38511,27906,132039,0.00513,272.0
2019-04-26,direct,42329,30400,142532,0.00365,259.1
2019-04-27,direct,38950,30294,186718,0.00534,145.9
2019-04-28,paid_search,40314,31509,150802,0.0052,205.2
2019-04-29,paid_search,38891,28675,130645,0.00342,121.1
2019-04-30,organic_search,37656,29583,124370,0.00357,272.0
2019-05-01,email_campaign,38270,31120,163918,0.00421,232.6
2019-05-02,email_campaign,40890,32732,174072,0.00556,310.2
2019-05-03,social_media,33869,24127,159855,0.00568,229.6
2019-05-04,paid_search,40801,32941,153355,0.00497,178.5
2019-05-05,paid_search,43470,31878,145614,0.00369,128.4
2019-05-06,direct,38954,29248,128267,0.00407,291.6
2019-05-07,email_campaign,38311,27298,156221,0.00422,144.3
2019-05-08,paid_search,36951,26620,161456,0.00516,172.0
2019-05-09,paid_search,31426,25738,101030,0.00338,167.1
2019-05-10,organic_search,35218,28849,175528,0.00393,101.3
2019-05-11,organic_search,42448,32625,208628,0.00409,309.2
2019-05-12,email_campaign,33210,25645,133895,0.0052,294.7
2019-05-13,referral,35644,29007,191085,0.00568,285.4
2019-05-14,direct,35531,27439,133228,0.00397,203.1
2019-05-15,organic_search,39361,30634,144469,0.00373,122.7
2019-05-16,email_campaign,34486,27697,187184,0.0053,122.9
2019-05-17,organic_search,37582,29636,185076,0.00544,306.9
2019-05-18,email_campaign,42600,31147,183594,0.00352,187.8
2019-05-19,social_media,36971,27994,139333,0.00554,118.2
2019-05-20,paid_search,33598,24840,175466,0.00475,185.5
2019-05-21,paid_search,40671,32416,170943,0.00335,211.4
2019-05-22,paid_search,38160,28709,122146,0.00575,104.6
2019-05-23,email_campaign,37448,29299,136767,0.00579,137.7
2019-05-24,referral,39257,29905,132206,0.00478,309.8
2019-05-25,paid_search,42312,31516,205258,0.00387,206.6
2019-05-26,paid_search,37448,29153,134959,0.00378,310.3
2019-05-27,referral,34961,24499,177796,0.00479,215.3
2019-05-28,direct,37280,27314,163509,0.00372,212.8
2019-05-29,organic_search,34893,24699,113956,0.00523,301.4
2019-05-30,email_campaign,35571,27779,145299,0.0051,276.5
2019-05-31,organic_search,36407,28343,128081,0.00367,251.4
2019-06-01,organic_search,35963,25401,152872,0.00354,235.7
2019-06-02,email_campaign,36512,28207,156568,0.0044,233.9
2019-06-03,paid_search,41523,30131,182954,0.00375,120.5
2019-06-04,organic_search,40229,32190,185194,0.00521,130.0
2019-06-05,paid_search,46601,35608,188669,0.00411,176.7
2019-06-06,organic_search,41559,29193,188443,0.00505,262.8
2019-06-07,organic_search,37857,27285,143379,0.00376,219.3
2019-06-08,email_campaign,38349,27319,172622,0.00561,213.2
2019-06-09,organic_search,36665,26939,146871,0.00484,246.3
2019-06-10,paid_search,38109,30915,139539,0.00434,105.6
2019-06-11,social_media,38309,29446,138808,0.00479,261.9
2019-06-12,organic_search,39967,28872,162871,0.0035,163.6
2019-06-13,social_media,40245,31843,155119,0.00512,170.5
2019-06-14,paid_search,44684,32193,214740,0.00443,248.5
2019-06-15,organic_search,43528,34973,164124,0.00404,141.0
2019-06-16,referral,38327,30471,137920,0.00531,206.7
2019-06-17,organic_search,41752,33966,199738,0.00429,232.5
2019-06-18,social_media,35478,25009,127409,0.00574,208.8
2019-06-19,organic_search,35784,26499,126141,0.00493,304.7
2019-06-20,email_campaign,40522,30027,211063,0.00454,288.1
2019-06-21,social_media,40287,30805,164957,0.00341,196.7
2019-06-22,paid_search,41557,33705,158285,0.00419,232.6
2019-06-23,organic_search,40377,29710,160716,0.00392,100.1
2019-06-24,organic_search,42129,32514,163901,0.00478,180.4
2019-06-25,social_media,37671,27919,129819,0.00503,253.6
2019-06-26,organic_search,38408,28743,163129,0.00331,279.3
2019-06-27,email_campaign,39168,27618,169449,0.00385,193.5
2019-06-28,social_media,38207,28841,177868,0.00415,150.6
2019-06-29,referral,36838,26350,181925,0.00471,258.0
2019-06-30,organic_search,33931,27510,166764,0.00496,156.0
2019-07-01,paid_search,30649,22435,108659,0.00517,213.0
2019-07-02,social_media,31146,23463,121588,0.00451,258.5
2019-07-03,organic_search,30229,24504,151719,0.00504,159.1
2019-07-04,organic_search,33700,24759,149794,0.00544,260.3
2019-07-05,social_media,28053,20725,142813,0.00394,253.5
2019-07-06,email_campaign,30267,24108,98786,0.0049,198.2
2019-07-07,email_campaign,26042,18496,95916,0.004,284.6
2019-07-08,paid_search,28853,21400,123844,0.00322,240.6
2019-07-09,organic_search,32447,26102,174380,0.00412,274.5
2019-07-10,paid_search,34463,25057,159621,0.00446,140.1
2019-07-11,referral,36925,28683,119806,0.00547,278.9
2019-07-12,organic_search,31992,23290,134627,0.00555,130.9
2019-07-13,referral,31461,23123,109485,0.00378,193.0
2019-07-14,referral,30689,23107,126201,0.00339,249.1
2019-07-15,social_media,33584,24679,123317,0.00382,135.9
2019-07-16,social_media,32949,25163,106127,0.00578,181.5
2019-07-17,organic_search,27662,22207,118197,0.00453,200.0
2019-07-18,social_media,33180,24421,175720,0.00393,114.6
2019-07-19,paid_search,33359,24768,162683,0.00416,220.2
2019-07-20,organic_search,31303,25386,126631,0.00542,174.3
2019-07-21,organic_search,27249,20931,129731,0.00382,106.9
2019-07-22,organic_search,35006,27980,166673,0.00456,105.8
2019-07-23,referral,30275,23514,121949,0.00476,254.2
2019-07-24,paid_search,34123,25043,132316,0.00564,172.2
2019-07-25,direct,25491,18121,120516,0.00359,141.1
2019-07-26,direct,28454,23032,106488,0.00478,124.1
2019-07-27,paid_search,25171,20184,93475,0.00482,315.1
2019-07-28,organic_search,29673,22489,125620,0.00461,253.1
2019-07-29,paid_search,29279,21774,139901,0.00432,237.0
2019-07-30,referral,34258,24978,140557,0.00572,138.4
2019-07-31,email_campaign,32965,24945,136757,0.00495,297.8
2019-08-01,social_media,37760,28566,205970,0.00427,310.3
2019-08-02,organic_search,36313,26157,152843,0.00495,136.5
2019-08-03,email_campaign,37071,26418,194543,0.00329,120.4
2019-08-04,paid_search,29902,22329,136233,0.00503,239.3
2019-08-05,email_campaign,44223,32371,155964,0.00363,292.5
2019-08-06,organic_search,33817,26222,161936,0.00428,164.0
2019-08-07,organic_search,34145,25373,182511,0.00353,260.8
2019-08-08,social_media,37036,29698,127464,0.00411,296.9
2019-08-09,direct,32288,26460,173586,0.00564,101.3
2019-08-10,referral,34327,26840,138077,0.00452,188.5
2019-08-11,organic_search,36705,26339,188312,0.00571,109.4
2019-08-12,direct,34577,26641,160627,0.00447,155.7
2019-08-13,organic_search,31269,23166,141471,0.00542,280.0
2019-08-14,paid_search,30200,23338,143432,0.00325,292.4
2019-08-15,social_media,30521,22191,121686,0.00337,310.4
2019-08-16,paid_search,37711,26507,123132,0.00405,245.5
2019-08-17,direct,33680,27542,183308,0.00476,198.4
2019-08-18,social_media,32176,23289,152259,0.00347,151.5
2019-08-19,social_media,31023,23243,119218,0.00409,187.5
2019-08-20,email_campaign,38795,29098,167871,0.00411,188.5
2019-08-21,email_campaign,32523,24417,117226,0.00459,204.2
2019-08-22,organic_search,32699,25763,139482,0.00393,249.6
2019-08-23,email_campaign,34981,26845,172585,0.00474,199.0
2019-08-24,referral,31736,23983,163423,0.00326,154.9
2019-08-25,social_media,32083,23744,103964,0.00461,301.3
2019-08-26,paid_search,33250,25753,150733,0.0038,134.7
2019-08-27,social_media,32833,26446,117571,0.0045,234.3
2019-08-28,referral,31563,25463,159479,0.00577,108.1
2019-08-29,social_media,35811,26356,156979,0.00472,260.4
2019-08-30,email_campaign,35419,28771,178660,0.00361,215.3
2019-08-31,paid_search,32891,23627,144581,0.004,108.8
2019-09-01,organic_search,26185,18902,87206,0.0038,295.5
2019-09-02,social_media,29060,21406,104211,0.00352,104.5
2019-09-03,email_campaign,25072,17728,119670,0.00543,177.2
2019-09-04,email_campaign,25524,18515,100727,0.00346,270.1
2019-09-05,direct,23170,16840,117129,0.00495,226.1
2019-09-06,paid_search,26547,20170,89760,0.00577,187.6
2019-09-07,referral,23733,16764,98671,0.00363,139.7
2019-09-08,email_campaign,23398,17237,92683,0.00412,178.8
2019-09-09,social_media,24789,19384,116234,0.00542,271.7
2019-09-10,paid_search,22230,17279,115152,0.00479,297.0
2019-09-11,paid_search,21840,17146,95983,0.00513,108.3
2019-09-12,social_media,22702,16686,104922,0.00345,204.4
2019-09-13,social_media,23488,17017,100424,0.00525,218.0
2019-09-14,organic_search,26005,18611,114445,0.00449,310.6
2019-09-15,paid_search,25814,19980,100825,0.00414,115.6
2019-09-16,social_media,20819,16137,98569,0.00458,195.3
2019-09-17,organic_search,24520,18925,93825,0.0037,131.4
2019-09-18,social_media,24614,18392,108688,0.00326,268.0
2019-09-19,paid_search,24003,18510,124057,0.00366,208.1
2019-09-20,referral,24393,19784,99499,0.00487,136.8
2019-09-21,direct,26707,19063,124922,0.00437,119.2
2019-09-22,social_media,25255,19571,98526,0.00342,210.3
2019-09-23,paid_search,23138,16246,115705,0.0056,315.1
2019-09-24,social_media,24793,18883,113116,0.00453,247.7
2019-09-25,social_media,24933,18860,97407,0.00372,126.8
2019-09-26,organic_search,24782,20223,113023,0.0043,107.0
2019-09-27,referral,24131,18595,129342,0.0052,308.8
2019-09-28,organic_search,23264,18976,118938,0.00471,225.9
2019-09-29,social_media,22213,16984,98269,0.00526,233.5
2019-09-30,organic_search,24111,17588,128187,0.00573,115.0
2019-10-01,direct,20710,16324,82106,0.00356,319.4
2019-10-02,referral,17131,13716,78304,0.00477,194.4
2019-10-03,organic_search,20821,17046,86216,0.00484,121.8
2019-10-04,referral,20576,16713,81640,0.00335,227.1
2019-10-05,email_campaign,18690,13716,68234,0.00341,122.0
2019-10-06,paid_search,16470,12583,57553,0.00505,308.0
2019-10-07,email_campaign,21559,15495,70372,0.00544,194.6
2019-10-08,organic_search,18757,13854,77286,0.00413,263.0
2019-10-09,referral,21553,16339,77208,0.00462,206.5
2019-10-10,email_campaign,18506,14673,94049,0.0043,263.8
2019-10-11,social_media,20156,14880,88486,0.00363,279.4
2019-10-12,social_media,18926,14454,76157,0.00563,294.0
2019-10-13,social_media,18905,14766,75139,0.00432,208.8
2019-10-14,paid_search,19857,15369,108752,0.00565,233.8
2019-10-15,paid_search,20545,15329,80622,0.00321,177.1
2019-10-16,referral,22893,16393,74138,0.00465,203.9
2019-10-17,organic_search,21970,16687,119810,0.00545,152.5
2019-10-18,social_media,19452,14179,93419,0.00389,317.4
2019-10-19,referral,21807,16138,82880,0.00468,184.2
2019-10-20,social_media,19580,14473,80338,0.00465,140.3
2019-10-21,social_media,21522,15193,110079,0.0045,108.8
2019-10-22,direct,20491,16450,107786,0.00404,242.1
2019-10-23,organic_search,21124,15901,77921,0.00533,148.2
2019-10-24,email_campaign,20281,16545,105059,0.00539,228.9
2019-10-25,organic_search,18601,13821,86414,0.00433,217.6
2019-10-26,paid_search,19825,15837,101548,0.00469,174.7
2019-10-27,direct,19575,13980,72485,0.00441,209.3
2019-10-28,email_campaign,20661,15063,76738,0.00564,131.9
2019-10-29,direct,21438,15871,83688,0.00407,272.7
2019-10-30,paid_search,22429,17198,103431,0.00465,224.5
2019-10-31,social_media,20678,15942,89297,0.00343,177.7
2019-11-01,organic_search,16216,12680,70987,0.00529,157.5
2019-11-02,referral,15412,12610,61693,0.00506,273.3
2019-11-03,organic_search,16872,12686,57144,0.00561,191.2
2019-11-04,paid_search,16316,12784,53263,0.00391,236.3
2019-11-05,paid_search,18603,13193,87384,0.00356,106.2
2019-11-06,social_media,16846,12017,54649,0.00336,146.9
2019-11-07,organic_search,17897,13725,62005,0.00564,247.4
2019-11-08,social_media,15016,11357,81893,0.0034,287.6
2019-11-09,organic_search,17759,13193,58639,0.00569,212.1
2019-11-10,paid_search,16198,11722,76482,0.00341,181.3
2019-11-11,organic_search,15632,11764,78188,0.00549,222.8
2019-11-12,organic_search,17758,12899,85445,0.00568,181.3
2019-11-13,email_campaign,16622,12057,76134,0.00515,125.5
2019-11-14,social_media,18465,13954,82870,0.00492,245.0
2019-11-15,organic_search,16484,11680,66649,0.00576,198.1
2019-11-16,paid_search,14701,10502,69673,0.00541,148.2
2019-11-17,organic_search,17634,14336,90795,0.00374,291.5
2019-11-18,organic_search,17442,13837,71670,0.00414,313.0
2019-11-19,referral,14815,11638,74691,0.00494,173.8
2019-11-20,referral,18980,13952,102357,0.00408,143.1
2019-11-21,direct,15257,12502,55603,0.00518,147.9
2019-11-22,email_campaign,17609,12533,74838,0.00473,139.6
2019-11-23,paid_search,14811,11576,65070,0.00556,185.5
2019-11-24,organic_search,17751,13674,69044,0.00548,277.4
2019-11-25,direct,17758,14100,57719,0.00505,169.9
2019-11-26,organic_search,16661,12533,78488,0.00459,225.3
2019-11-27,referral,17350,13306,74658,0.00332,221.2
2019-11-28,organic_search,17918,13179,94176,0.00456,257.7
2019-11-29,social_media,17362,12161,57698,0.00441,120.9
2019-11-30,direct,15642,11420,64710,0.00365,295.8
2019-12-01,organic_search,19995,16006,99403,0.00416,206.4
2019-12-02,paid_search,17602,13704,91031,0.00513,191.4
2019-12-03,social_media,19623,15744,98361,0.00331,273.2
2019-12-04,organic_search,15760,12799,83900,0.00537,134.6
2019-12-05,referral,17788,13672,91763,0.00385,172.1
2019-12-06,social_media,17654,13969,66287,0.00529,202.3
2019-12-07,paid_search,19994,14532,85994,0.00579,102.6
2019-12-08,email_campaign,17943,13548,58328,0.00458,275.4
2019-12-09,referral,18695,13953,93438,0.00573,143.5
2019-12-10,paid_search,21835,15963,75243,0.00533,165.3
2019-12-11,paid_search,17449,14297,63628,0.00337,300.3
2019-12-12,paid_search,16323,13286,67289,0.00341,265.9
2019-12-13,organic_search,18670,13126,92613,0.0034,274.7
2019-12-14,social_media,18848,13682,82793,0.00395,195.1
2019-12-15,social_media,19212,14987,93259,0.00573,136.2
2019-12-16,organic_search,20895,15311,91106,0.00565,219.3
2019-12-17,organic_search,18457,14943,93219,0.00561,257.3
2019-12-18,direct,17942,12982,91808,0.00422,216.5
2019-12-19,paid_search,19761,14933,97788,0.00496,302.1
2019-12-20,direct,18225,14257,97011,0.0034,109.2
2019-12-21,social_media,19198,13494,68642,0.00337,191.1
2019-12-22,referral,19601,15485,107238,0.00525,124.4
2019-12-23,organic_search,20796,16515,81832,0.00455,196.2
2019-12-24,social_media,20496,15631,78628,0.00465,140.7
2019-12-25,paid_search,18623,13537,68299,0.00545,311.1
2019-12-26,organic_search,18490,13914,68585,0.00458,264.5
2019-12-27,referral,17267,14116,56100,0.00528,294.0
2019-12-28,paid_search,20807,16864,71257,0.00506,113.9
2019-12-29,organic_search,18470,13891,87451,0.0056,232.7
2019-12-30,paid_search,19587,15615,77129,0.00579,313.2
2019-12-31,referral,17631,12430,69915,0.00361,262.6
2020-01-01,organic_search,14183,10830,59821,0.0049,262.0
2020-01-02,direct,16808,13069,56038,0.00495,183.7
2020-01-03,organic_search,14810,10936,74913,0.00564,147.4
2020-01-04,paid_search,16059,12341,62293,0.00466,104.2
2020-01-05,social_media,15361,10835,53135,0.00431,157.2
2020-01-06,paid_search,14973,10599,80579,0.00331,237.2
2020-01-07,organic_search,16117,11670,54952,0.00563,157.9
2020-01-08,direct,15280,11720,61929,0.00454,273.7
2020-01-09,paid_search,16062,12523,52322,0.00523,206.7
2020-01-10,organic_search,16265,12991,82186,0.00407,234.0
2020-01-11,organic_search,14483,10776,65105,0.00383,198.0
2020-01-12,email_campaign,14569,10490,63747,0.00545,293.5
2020-01-13,paid_search,15740,11719,60162,0.00378,316.1
2020-01-14,social_media,15663,12749,79142,0.00484,173.3
2020-01-15,organic_search,18706,15192,99480,0.00514,151.2
2020-01-16,organic_search,15738,12305,85999,0.00463,165.8
2020-01-17,email_campaign,15987,11481,62173,0.00433,283.6
2020-01-18,organic_search,15401,11821,49765,0.00331,235.1
2020-01-19,referral,16878,13764,60169,0.00389,297.2
2020-01-20,organic_search,13852,11183,58603,0.00382,158.9
2020-01-21,social_media,17442,13197,56199,0.00463,229.4
2020-01-22,social_media,16279,12193,73513,0.0044,183.9
2020-01-23,organic_search,13978,10732,60429,0.00445,146.8
2020-01-24,organic_search,13647,11168,70273,0.00432,225.5
2020-01-25,email_campaign,12842,9859,55792,0.00565,162.2
2020-01-26,referral,16293,12595,71297,0.00414,296.9
2020-01-27,paid_search,15354,12334,70501,0.00517,195.5
2020-01-28,referral,15279,12244,72585,0.00408,226.2
2020-01-29,direct,15896,12685,64117,0.00423,161.4
2020-01-30,email_campaign,15257,12504,53575,0.00519,298.7
2020-01-31,referral,16198,13199,53495,0.00531,190.2
2020-02-01,organic_search,22962,16893,99895,0.00515,167.3
2020-02-02,paid_search,20865,14896,68465,0.00572,106.7
2020-02-03,organic_search,23887,18397,121862,0.00526,288.3
2020-02-04,paid_search,24648,18028,94634,0.00437,296.5
2020-02-05,organic_search,22633,17914,73734,0.0049,184.8
2020-02-06,paid_search,20899,16979,103321,0.00423,164.3
2020-02-07,direct,22577,16793,76631,0.00394,267.7
2020-02-08,paid_search,19524,15196,101952,0.00394,184.6
2020-02-09,organic_search,23566,16662,79695,0.00513,248.9
2020-02-10,organic_search,23762,16895,88113,0.0038,186.0
2020-02-11,organic_search,21057,15893,70561,0.00469,150.4
2020-02-12,organic_search,22053,17470,91247,0.00495,313.3
2020-02-13,referral,23540,16928,95846,0.00402,212.9
2020-02-14,paid_search,19576,14700,71906,0.00557,225.6
2020-02-15,email_campaign,23915,18996,123972,0.00335,177.7
2020-02-16,direct,23340,16388,118409,0.00555,204.3
2020-02-17,referral,19557,13818,95153,0.00406,305.9
2020-02-18,paid_search,23688,19373,121108,0.00558,202.3
2020-02-19,paid_search,21506,15170,105681,0.0055,185.1
2020-02-20,social_media,22647,16715,120782,0.00445,316.8
2020-02-21,email_campaign,21432,16694,88624,0.00532,130.6
2020-02-22,social_media,24980,18996,110375,0.00486,222.0
2020-02-23,social_media,21963,16277,115618,0.00544,255.5
2020-02-24,paid_search,24177,18165,91019,0.00532,233.1
2020-02-25,email_campaign,20953,16499,105764,0.00351,185.8
2020-02-26,social_media,22835,18087,77810,0.00496,285.3
