snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,sell_through_rate,fill_rate,days_of_supply
2020-09-30,1741,10,1,1,1,0.0909,0.9667,300.0
2020-12-31,1741,10,1,1,1,0.0909,0.9667,300.0
2021-02-28,1741,10,1,1,0,0.0909,1.0,300.0
2021-03-31,1741,10,2,2,0,0.1667,1.0,150.0
2021-06-30,1741,10,3,3,0,0.2308,1.0,100.0
2018-10-31,1742,3,1,1,0,0.25,1.0,90.0
2018-11-30,1742,3,1,1,0,0.25,1.0,90.0
2018-12-31,1742,3,1,1,0,0.25,1.0,90.0
2019-01-31,1742,3,3,3,0,0.5,1.0,30.0
2019-03-31,1742,3,1,1,0,0.25,1.0,90.0
2019-06-30,1742,3,1,1,1,0.25,0.9667,90.0
2019-08-31,1742,3,2,2,2,0.4,0.9333,45.0
2019-10-31,1742,3,2,2,1,0.4,0.9667,45.0
2019-12-31,1742,3,1,1,1,0.25,0.9667,90.0
2020-01-31,1742,3,1,1,0,0.25,1.0,90.0
2020-06-30,1742,3,2,2,2,0.4,0.9333,45.0
2020-07-31,1742,3,1,1,0,0.25,1.0,90.0
2021-04-30,1742,3,1,1,1,0.25,0.9667,90.0
2021-06-30,1742,3,1,1,1,0.25,0.9667,90.0
2021-08-31,1742,3,1,1,0,0.25,1.0,90.0
2021-10-31,1742,3,1,1,0,0.25,1.0,90.0
2018-10-31,1743,3,1,1,1,0.25,0.9667,90.0
2018-11-30,1743,3,1,1,0,0.25,1.0,90.0
2018-12-31,1743,3,1,1,2,0.25,0.9333,90.0
2019-01-31,1743,3,3,3,0,0.5,1.0,30.0
2019-03-31,1743,3,1,1,2,0.25,0.9333,90.0
2019-06-30,1743,3,1,1,2,0.25,0.9333,90.0
2019-08-31,1743,3,2,2,1,0.4,0.9667,45.0
2019-10-31,1743,3,2,2,2,0.4,0.9333,45.0
2019-12-31,1743,3,1,1,2,0.25,0.9333,90.0
2020-01-31,1743,3,1,1,0,0.25,1.0,90.0
2020-06-30,1743,3,2,2,1,0.4,0.9667,45.0
2020-07-31,1743,3,1,1,2,0.25,0.9333,90.0
2021-04-30,1743,3,1,1,1,0.25,0.9667,90.0
2021-06-30,1743,3,1,1,2,0.25,0.9333,90.0
2021-08-31,1743,3,1,1,2,0.25,0.9333,90.0
2021-10-31,1743,3,1,1,1,0.25,0.9667,90.0
2016-09-30,1744,3,1,1,1,0.25,0.9667,90.0
2016-11-30,1744,3,2,2,2,0.4,0.9333,45.0
2016-12-31,1744,3,3,3,0,0.5,1.0,30.0
2017-06-30,1744,3,1,1,2,0.25,0.9333,90.0
2017-07-31,1744,3,1,1,1,0.25,0.9667,90.0
2017-08-31,1744,3,1,1,0,0.25,1.0,90.0
2017-11-30,1744,3,1,1,1,0.25,0.9667,90.0
2018-03-31,1744,3,1,1,1,0.25,0.9667,90.0
2018-06-30,1744,3,1,1,1,0.25,0.9667,90.0
2018-07-31,1744,3,2,2,0,0.4,1.0,45.0
2018-08-31,1744,3,1,1,2,0.25,0.9333,90.0
2019-06-30,1744,3,1,1,2,0.25,0.9333,90.0
2019-08-31,1744,3,1,1,0,0.25,1.0,90.0
2019-10-31,1744,3,1,1,1,0.25,0.9667,90.0
2020-04-30,1744,3,1,1,2,0.25,0.9333,90.0
2020-12-31,1744,3,2,2,1,0.4,0.9667,45.0
2021-01-31,1744,3,1,1,0,0.25,1.0,90.0
2021-03-31,1744,3,5,5,2,0.625,0.9333,18.0
2022-02-28,1744,3,1,1,0,0.25,1.0,90.0
2016-09-30,1745,3,1,1,2,0.25,0.9333,90.0
2016-11-30,1745,3,2,2,2,0.4,0.9333,45.0
2016-12-31,1745,3,3,3,2,0.5,0.9333,30.0
2017-06-30,1745,3,1,1,2,0.25,0.9333,90.0
2017-07-31,1745,3,1,1,0,0.25,1.0,90.0
2017-08-31,1745,3,1,1,2,0.25,0.9333,90.0
2017-11-30,1745,3,1,1,0,0.25,1.0,90.0
2018-03-31,1745,3,1,1,2,0.25,0.9333,90.0
2018-06-30,1745,3,1,1,0,0.25,1.0,90.0
2018-07-31,1745,3,2,2,1,0.4,0.9667,45.0
2018-08-31,1745,3,1,1,0,0.25,1.0,90.0
2019-06-30,1745,3,1,1,0,0.25,1.0,90.0
2019-08-31,1745,3,1,1,2,0.25,0.9333,90.0
2019-10-31,1745,3,1,1,0,0.25,1.0,90.0
2020-04-30,1745,3,1,1,0,0.25,1.0,90.0
2020-12-31,1745,3,2,2,1,0.4,0.9667,45.0
2021-01-31,1745,3,1,1,0,0.25,1.0,90.0
2021-03-31,1745,4,6,5,2,0.5556,0.9333,24.0
2022-02-28,1745,4,1,1,2,0.2,0.9333,120.0
2012-09-30,1749,3,1,1,0,0.25,1.0,90.0
2012-12-31,1749,3,1,1,1,0.25,0.9667,90.0
2013-02-28,1749,3,1,1,0,0.25,1.0,90.0
2013-03-31,1749,3,1,1,2,0.25,0.9333,90.0
2013-04-30,1749,3,2,2,0,0.4,1.0,45.0
2013-05-31,1749,3,1,1,0,0.25,1.0,90.0
2013-07-31,1749,3,2,2,2,0.4,0.9333,45.0
2013-08-31,1749,3,1,1,2,0.25,0.9333,90.0
2013-09-30,1749,4,5,4,1,0.5,0.9667,30.0
2013-10-31,1749,5,5,4,2,0.4444,0.9333,37.5
2013-12-31,1749,5,1,1,1,0.1667,0.9667,150.0
2014-02-28,1749,5,2,2,0,0.2857,1.0,75.0
2014-03-31,1749,5,2,2,1,0.2857,0.9667,75.0
2014-04-30,1749,5,2,2,1,0.2857,0.9667,75.0
2014-05-31,1749,5,2,2,2,0.2857,0.9333,75.0
2014-07-31,1749,5,1,1,0,0.1667,1.0,150.0
2014-11-30,1749,5,1,1,0,0.1667,1.0,150.0
2015-10-31,1749,5,2,2,1,0.2857,0.9667,75.0
2015-11-30,1749,5,1,1,0,0.1667,1.0,150.0
2016-01-31,1749,5,1,1,1,0.1667,0.9667,150.0
2016-04-30,1749,5,1,1,0,0.1667,1.0,150.0
2016-07-31,1749,5,1,1,1,0.1667,0.9667,150.0
2016-12-31,1749,5,1,1,0,0.1667,1.0,150.0
2017-05-31,1749,5,1,1,2,0.1667,0.9333,150.0
2018-06-30,1749,5,1,1,1,0.1667,0.9667,150.0
2018-07-31,1749,5,1,1,1,0.1667,0.9667,150.0
2018-11-30,1749,5,1,1,2,0.1667,0.9333,150.0
2019-09-30,1749,5,1,1,1,0.1667,0.9667,150.0
2019-10-31,1749,5,2,2,1,0.2857,0.9667,75.0
2021-11-30,1749,5,1,1,1,0.1667,0.9667,150.0
2012-08-31,1750,9,3,3,1,0.25,0.9667,90.0
2012-09-30,1750,9,1,1,1,0.1,0.9667,270.0
2013-05-31,1750,9,1,1,0,0.1,1.0,270.0
2014-06-30,1750,9,1,1,1,0.1,0.9667,270.0
2012-07-31,1751,9,3,3,1,0.25,0.9667,90.0
2012-08-31,1751,9,4,4,0,0.3077,1.0,67.5
2012-10-31,1751,9,1,1,2,0.1,0.9333,270.0
2012-12-31,1751,9,1,1,1,0.1,0.9667,270.0
2013-01-31,1751,9,1,1,1,0.1,0.9667,270.0
2013-02-28,1751,9,2,2,2,0.1818,0.9333,135.0
2013-03-31,1751,9,3,3,2,0.25,0.9333,90.0
2013-04-30,1751,10,5,4,0,0.2857,1.0,75.0
2013-05-31,1751,10,3,3,1,0.2308,0.9667,100.0
2013-06-30,1751,10,1,1,1,0.0909,0.9667,300.0
2013-07-31,1751,10,2,2,0,0.1667,1.0,150.0
2013-08-31,1751,10,1,1,2,0.0909,0.9333,300.0
2013-09-30,1751,10,2,2,1,0.1667,0.9667,150.0
2013-10-31,1751,10,1,1,0,0.0909,1.0,300.0
2013-12-31,1751,10,1,1,0,0.0909,1.0,300.0
2014-01-31,1751,10,1,1,1,0.0909,0.9667,300.0
2014-02-28,1751,10,2,2,1,0.1667,0.9667,150.0
2014-03-31,1751,10,2,2,0,0.1667,1.0,150.0
2014-04-30,1751,11,7,6,2,0.3529,0.9333,55.0
2014-05-31,1751,11,3,3,0,0.2143,1.0,110.0
2014-08-31,1751,11,2,2,2,0.1538,0.9333,165.0
2014-09-30,1751,11,1,1,2,0.0833,0.9333,330.0
2014-12-31,1751,11,1,1,1,0.0833,0.9667,330.0
2015-02-28,1751,11,1,1,2,0.0833,0.9333,330.0
2015-03-31,1751,11,2,2,2,0.1538,0.9333,165.0
2015-07-31,1751,11,3,3,0,0.2143,1.0,110.0
2015-08-31,1751,11,1,1,2,0.0833,0.9333,330.0
2016-05-31,1751,11,1,1,2,0.0833,0.9333,330.0
2016-06-30,1751,11,1,1,2,0.0833,0.9333,330.0
2018-08-31,1751,11,1,1,0,0.0833,1.0,330.0
2016-12-31,1752,12,4,4,1,0.25,0.9667,90.0
2017-01-31,1752,12,2,2,0,0.1429,1.0,180.0
2017-02-28,1752,12,1,1,2,0.0769,0.9333,360.0
2017-05-31,1752,12,2,2,0,0.1429,1.0,180.0
2017-06-30,1752,12,2,2,2,0.1429,0.9333,180.0
2017-07-31,1752,12,2,2,0,0.1429,1.0,180.0
2017-08-31,1752,12,7,7,0,0.3684,1.0,51.4
2017-11-30,1752,12,1,1,0,0.0769,1.0,360.0
2017-12-31,1752,12,2,2,2,0.1429,0.9333,180.0
2018-03-31,1752,12,2,2,1,0.1429,0.9667,180.0
2018-05-31,1752,12,2,2,0,0.1429,1.0,180.0
2018-06-30,1752,12,1,1,2,0.0769,0.9333,360.0
2018-07-31,1752,12,2,2,2,0.1429,0.9333,180.0
2019-01-31,1752,12,1,1,2,0.0769,0.9333,360.0
2019-03-31,1752,12,1,1,1,0.0769,0.9667,360.0
2019-05-31,1752,12,1,1,2,0.0769,0.9333,360.0
2019-06-30,1752,12,2,2,1,0.1429,0.9667,180.0
2019-08-31,1752,12,1,1,1,0.0769,0.9667,360.0
2019-10-31,1752,12,1,1,1,0.0769,0.9667,360.0
2019-12-31,1752,12,1,1,2,0.0769,0.9333,360.0
2020-02-29,1752,12,1,1,0,0.0769,1.0,360.0
2020-03-31,1752,12,1,1,2,0.0769,0.9333,360.0
2020-05-31,1752,12,1,1,0,0.0769,1.0,360.0
2020-07-31,1752,12,2,2,0,0.1429,1.0,180.0
2020-08-31,1752,12,1,1,0,0.0769,1.0,360.0
2020-11-30,1752,12,1,1,2,0.0769,0.9333,360.0
2021-05-31,1752,12,1,1,1,0.0769,0.9667,360.0
2021-06-30,1752,12,1,1,2,0.0769,0.9333,360.0
2021-07-31,1752,12,1,1,0,0.0769,1.0,360.0
2021-09-30,1752,12,1,1,0,0.0769,1.0,360.0
2021-11-30,1752,12,2,2,0,0.1429,1.0,180.0
2021-12-31,1752,12,2,2,1,0.1429,0.9667,180.0
2022-01-31,1752,12,1,1,0,0.0769,1.0,360.0
2022-04-30,1752,12,1,1,0,0.0769,1.0,360.0
2022-05-31,1752,12,2,2,0,0.1429,1.0,180.0
2022-06-30,1752,12,1,1,2,0.0769,0.9333,360.0
2022-07-31,1752,12,1,1,1,0.0769,0.9667,360.0
2022-08-31,1752,12,1,1,0,0.0769,1.0,360.0
2022-09-30,1752,12,1,1,2,0.0769,0.9333,360.0
2022-11-30,1752,12,1,1,1,0.0769,0.9667,360.0
2022-12-31,1752,12,1,1,2,0.0769,0.9333,360.0
2018-07-31,1755,9,3,3,1,0.25,0.9667,90.0
2018-09-30,1755,9,3,3,0,0.25,1.0,90.0
2018-10-31,1755,9,1,1,1,0.1,0.9667,270.0
2018-12-31,1755,9,1,1,2,0.1,0.9333,270.0
2019-03-31,1755,9,1,1,2,0.1,0.9333,270.0
2019-06-30,1755,10,5,4,1,0.2857,0.9667,75.0
2019-08-31,1755,10,1,1,0,0.0909,1.0,300.0
2019-09-30,1755,10,1,1,2,0.0909,0.9333,300.0
2019-10-31,1755,10,1,1,1,0.0909,0.9667,300.0
2019-12-31,1755,10,2,2,0,0.1667,1.0,150.0
2020-01-31,1755,10,1,1,0,0.0909,1.0,300.0
2020-02-29,1755,10,1,1,1,0.0909,0.9667,300.0
2020-03-31,1755,10,1,1,1,0.0909,0.9667,300.0
2020-07-31,1755,10,1,1,1,0.0909,0.9667,300.0
2020-08-31,1755,10,1,1,0,0.0909,1.0,300.0
2021-05-31,1755,10,4,4,0,0.2857,1.0,75.0
2021-06-30,1755,10,3,3,2,0.2308,0.9333,100.0
2021-07-31,1755,10,1,1,1,0.0909,0.9667,300.0
2021-08-31,1755,10,2,2,1,0.1667,0.9667,150.0
2022-02-28,1755,10,2,2,2,0.1667,0.9333,150.0
2022-03-31,1755,10,3,3,1,0.2308,0.9667,100.0
2022-04-30,1755,12,9,7,2,0.3684,0.9333,51.4
2022-05-31,1755,12,6,6,1,0.3333,0.9667,60.0
2022-06-30,1755,12,1,1,0,0.0769,1.0,360.0
2022-07-31,1755,12,1,1,0,0.0769,1.0,360.0
2022-08-31,1755,12,2,2,2,0.1429,0.9333,180.0
2022-09-30,1755,12,1,1,2,0.0769,0.9333,360.0
2020-04-30,1756,3,1,1,2,0.25,0.9333,90.0
2020-09-30,1756,3,1,1,0,0.25,1.0,90.0
2020-12-31,1756,3,3,3,1,0.5,0.9667,30.0
2021-04-30,1756,3,1,1,0,0.25,1.0,90.0
2021-05-31,1756,3,1,1,1,0.25,0.9667,90.0
2021-06-30,1756,3,1,1,0,0.25,1.0,90.0
2021-09-30,1756,3,1,1,0,0.25,1.0,90.0
2021-07-31,1757,6,2,2,1,0.25,0.9667,90.0
2021-08-31,1757,6,3,3,2,0.3333,0.9333,60.0
2021-09-30,1757,6,1,1,1,0.1429,0.9667,180.0
2021-10-31,1757,6,1,1,2,0.1429,0.9333,180.0
2021-12-31,1757,6,1,1,2,0.1429,0.9333,180.0
2022-04-30,1757,8,10,8,2,0.5,0.9333,30.0
2022-05-31,1757,8,2,2,1,0.2,0.9667,120.0
2022-06-30,1757,8,2,2,2,0.2,0.9333,120.0
2022-09-30,1757,8,3,3,1,0.2727,0.9667,80.0
2022-10-31,1757,8,2,2,0,0.2,1.0,120.0
2022-11-30,1757,8,3,3,1,0.2727,0.9667,80.0
2022-12-31,1757,8,1,1,1,0.1111,0.9667,240.0
2022-12-31,1759,6,2,2,0,0.25,1.0,90.0
2018-01-31,1760,3,1,1,1,0.25,0.9667,90.0
2018-07-31,1760,3,1,1,1,0.25,0.9667,90.0
2019-03-31,1760,3,1,1,1,0.25,0.9667,90.0
2019-05-31,1760,3,1,1,2,0.25,0.9333,90.0
2019-10-31,1760,3,2,2,2,0.4,0.9333,45.0
2020-02-29,1760,3,1,1,1,0.25,0.9667,90.0
2020-04-30,1760,3,1,1,2,0.25,0.9333,90.0
2020-05-31,1760,3,1,1,1,0.25,0.9667,90.0
2021-04-30,1760,3,3,3,2,0.5,0.9333,30.0
2021-10-31,1760,3,1,1,0,0.25,1.0,90.0
2022-01-31,1760,3,1,1,2,0.25,0.9333,90.0
2022-05-31,1760,3,1,1,2,0.25,0.9333,90.0
2018-12-31,1762,6,2,2,1,0.25,0.9667,90.0
2019-01-31,1762,6,1,1,2,0.1429,0.9333,180.0
2019-02-28,1762,6,1,1,1,0.1429,0.9667,180.0
2019-07-31,1762,6,1,1,0,0.1429,1.0,180.0
2019-08-31,1762,6,1,1,2,0.1429,0.9333,180.0
2019-10-31,1762,6,1,1,0,0.1429,1.0,180.0
2020-06-30,1762,6,1,1,1,0.1429,0.9667,180.0
2020-07-31,1762,6,1,1,0,0.1429,1.0,180.0
2020-10-31,1762,6,3,3,2,0.3333,0.9333,60.0
2020-11-30,1762,6,2,2,0,0.25,1.0,90.0
2020-12-31,1762,6,1,1,1,0.1429,0.9667,180.0
2021-01-31,1762,6,1,1,0,0.1429,1.0,180.0
2021-02-28,1762,6,2,2,1,0.25,0.9667,90.0
2021-06-30,1762,6,1,1,1,0.1429,0.9667,180.0
2021-07-31,1762,6,1,1,0,0.1429,1.0,180.0
2021-08-31,1762,6,3,3,1,0.3333,0.9667,60.0
2021-09-30,1762,6,1,1,1,0.1429,0.9667,180.0
2021-10-31,1762,6,1,1,2,0.1429,0.9333,180.0
2021-12-31,1762,6,1,1,0,0.1429,1.0,180.0
2022-05-31,1762,6,1,1,2,0.1429,0.9333,180.0
2022-06-30,1762,6,1,1,1,0.1429,0.9667,180.0
2022-07-31,1762,6,1,1,1,0.1429,0.9667,180.0
2022-10-31,1762,6,2,2,2,0.25,0.9333,90.0
2022-11-30,1762,6,1,1,2,0.1429,0.9333,180.0
2018-03-31,1763,6,2,2,2,0.25,0.9333,90.0
2018-04-30,1763,6,4,4,0,0.4,1.0,45.0
2018-05-31,1763,6,1,1,1,0.1429,0.9667,180.0
2018-06-30,1763,6,1,1,0,0.1429,1.0,180.0
2018-07-31,1763,6,4,4,1,0.4,0.9667,45.0
2019-03-31,1763,6,3,3,0,0.3333,1.0,60.0
2019-04-30,1763,6,1,1,0,0.1429,1.0,180.0
2019-05-31,1763,6,1,1,0,0.1429,1.0,180.0
2019-07-31,1763,7,5,4,0,0.3636,1.0,52.5
2019-08-31,1763,7,3,3,1,0.3,0.9667,70.0
2019-09-30,1763,7,1,1,2,0.125,0.9333,210.0
2019-11-30,1763,7,2,2,0,0.2222,1.0,105.0
2019-12-31,1763,7,2,2,0,0.2222,1.0,105.0
2020-04-30,1763,7,1,1,0,0.125,1.0,210.0
2020-05-31,1763,7,2,2,1,0.2222,0.9667,105.0
2020-06-30,1763,7,1,1,0,0.125,1.0,210.0
2020-07-31,1763,7,2,2,0,0.2222,1.0,105.0
2020-08-31,1763,7,1,1,0,0.125,1.0,210.0
2020-09-30,1763,7,2,2,0,0.2222,1.0,105.0
2020-10-31,1763,7,1,1,1,0.125,0.9667,210.0
2020-12-31,1763,7,1,1,0,0.125,1.0,210.0
2021-03-31,1763,7,1,1,1,0.125,0.9667,210.0
2021-04-30,1763,7,3,3,1,0.3,0.9667,70.0
2021-05-31,1763,7,1,1,2,0.125,0.9333,210.0
2021-06-30,1763,7,2,2,0,0.2222,1.0,105.0
2021-08-31,1763,7,2,2,1,0.2222,0.9667,105.0
2021-09-30,1763,7,1,1,0,0.125,1.0,210.0
2021-10-31,1763,7,1,1,2,0.125,0.9333,210.0
2021-11-30,1763,7,1,1,2,0.125,0.9333,210.0
2021-12-31,1763,7,2,2,2,0.2222,0.9333,105.0
2022-01-31,1763,7,2,2,1,0.2222,0.9667,105.0
2022-02-28,1763,7,1,1,0,0.125,1.0,210.0
2022-03-31,1763,8,5,4,0,0.3333,1.0,60.0
2022-04-30,1763,8,3,3,2,0.2727,0.9333,80.0
2022-05-31,1763,8,4,4,1,0.3333,0.9667,60.0
2022-06-30,1763,8,3,3,0,0.2727,1.0,80.0
2022-07-31,1763,8,2,2,2,0.2,0.9333,120.0
2022-08-31,1763,8,2,2,1,0.2,0.9667,120.0
2022-09-30,1763,8,1,1,1,0.1111,0.9667,240.0
2019-12-31,1764,3,1,1,2,0.25,0.9333,90.0
2020-05-31,1764,3,1,1,0,0.25,1.0,90.0
2020-08-31,1764,3,2,2,0,0.4,1.0,45.0
2021-03-31,1764,3,1,1,1,0.25,0.9667,90.0
2021-04-30,1764,3,1,1,0,0.25,1.0,90.0
2021-07-31,1764,3,1,1,2,0.25,0.9333,90.0
2021-08-31,1764,3,2,2,0,0.4,1.0,45.0
2022-04-30,1764,3,1,1,2,0.25,0.9333,90.0
2022-05-31,1764,3,1,1,0,0.25,1.0,90.0
2012-07-31,1765,9,3,3,1,0.25,0.9667,90.0
2012-08-31,1765,9,2,2,1,0.1818,0.9667,135.0
2012-12-31,1765,9,1,1,0,0.1,1.0,270.0
2013-03-31,1765,9,2,2,2,0.1818,0.9333,135.0
2013-04-30,1765,9,1,1,2,0.1,0.9333,270.0
2013-05-31,1765,9,3,3,2,0.25,0.9333,90.0
2013-06-30,1765,9,1,1,2,0.1,0.9333,270.0
2013-07-31,1765,9,1,1,2,0.1,0.9333,270.0
2013-08-31,1765,9,3,3,1,0.25,0.9667,90.0
2013-09-30,1765,9,2,2,1,0.1818,0.9667,135.0
2013-12-31,1765,9,1,1,2,0.1,0.9333,270.0
2014-01-31,1765,9,2,2,2,0.1818,0.9333,135.0
2014-02-28,1765,9,1,1,2,0.1,0.9333,270.0
2014-03-31,1765,9,1,1,1,0.1,0.9667,270.0
2014-04-30,1765,9,2,2,2,0.1818,0.9333,135.0
2015-03-31,1765,9,1,1,0,0.1,1.0,270.0
2015-05-31,1765,9,2,2,2,0.1818,0.9333,135.0
2015-06-30,1765,9,2,2,0,0.1818,1.0,135.0
2012-07-31,1766,9,3,3,0,0.25,1.0,90.0
2012-08-31,1766,9,2,2,2,0.1818,0.9333,135.0
2012-10-31,1766,9,1,1,1,0.1,0.9667,270.0
2013-03-31,1766,9,3,3,2,0.25,0.9333,90.0
2013-04-30,1766,9,2,2,0,0.1818,1.0,135.0
2013-07-31,1766,9,2,2,2,0.1818,0.9333,135.0
2013-08-31,1766,9,2,2,2,0.1818,0.9333,135.0
2013-09-30,1766,9,1,1,2,0.1,0.9333,270.0
2013-10-31,1766,9,2,2,0,0.1818,1.0,135.0
2013-11-30,1766,9,1,1,1,0.1,0.9667,270.0
2013-12-31,1766,9,3,3,0,0.25,1.0,90.0
2014-02-28,1766,9,2,2,1,0.1818,0.9667,135.0
2014-03-31,1766,9,3,3,1,0.25,0.9667,90.0
2014-04-30,1766,9,1,1,2,0.1,0.9333,270.0
2014-05-31,1766,9,1,1,1,0.1,0.9667,270.0
2014-08-31,1766,10,7,6,2,0.375,0.9333,50.0
2014-09-30,1766,10,1,1,2,0.0909,0.9333,300.0
2014-10-31,1766,10,2,2,1,0.1667,0.9667,150.0
2014-11-30,1766,10,1,1,1,0.0909,0.9667,300.0
2014-12-31,1766,10,1,1,1,0.0909,0.9667,300.0
2015-01-31,1766,10,1,1,2,0.0909,0.9333,300.0
2015-02-28,1766,10,1,1,2,0.0909,0.9333,300.0
2015-03-31,1766,10,3,3,1,0.2308,0.9667,100.0
2015-05-31,1766,10,2,2,2,0.1667,0.9333,150.0
2015-06-30,1766,10,1,1,2,0.0909,0.9333,300.0
2015-07-31,1766,10,2,2,2,0.1667,0.9333,150.0
2015-08-31,1766,10,2,2,1,0.1667,0.9667,150.0
2015-09-30,1766,10,2,2,1,0.1667,0.9667,150.0
2016-02-29,1766,10,1,1,1,0.0909,0.9667,300.0
2016-03-31,1766,10,1,1,0,0.0909,1.0,300.0
2016-05-31,1766,10,1,1,0,0.0909,1.0,300.0
2016-06-30,1766,10,1,1,0,0.0909,1.0,300.0
2016-08-31,1766,10,5,5,0,0.3333,1.0,60.0
2016-09-30,1766,10,2,2,1,0.1667,0.9667,150.0
2017-01-31,1766,10,1,1,0,0.0909,1.0,300.0
2017-03-31,1766,10,2,2,2,0.1667,0.9333,150.0
2017-06-30,1766,11,6,5,0,0.3125,1.0,66.0
2017-07-31,1766,11,1,1,2,0.0833,0.9333,330.0
2017-08-31,1766,12,5,4,0,0.25,1.0,90.0
2017-09-30,1766,12,2,2,1,0.1429,0.9667,180.0
2017-10-31,1766,12,2,2,0,0.1429,1.0,180.0
2017-11-30,1766,12,1,1,2,0.0769,0.9333,360.0
2017-12-31,1766,13,6,5,2,0.2778,0.9333,78.0
2018-02-28,1766,13,2,2,2,0.1333,0.9333,195.0
2018-03-31,1766,13,2,2,1,0.1333,0.9667,195.0
2018-04-30,1766,13,2,2,2,0.1333,0.9333,195.0
2018-06-30,1766,13,2,2,2,0.1333,0.9333,195.0
2018-07-31,1766,13,1,1,2,0.0714,0.9333,390.0
2018-08-31,1766,13,2,2,1,0.1333,0.9667,195.0
2018-09-30,1766,13,1,1,2,0.0714,0.9333,390.0
2018-10-31,1766,13,2,2,2,0.1333,0.9333,195.0
2018-11-30,1766,13,2,2,0,0.1333,1.0,195.0
2018-12-31,1766,13,1,1,1,0.0714,0.9667,390.0
2019-03-31,1766,13,1,1,1,0.0714,0.9667,390.0
2019-04-30,1766,13,1,1,2,0.0714,0.9333,390.0
2019-05-31,1766,13,5,5,0,0.2778,1.0,78.0
2019-06-30,1766,13,1,1,1,0.0714,0.9667,390.0
2019-07-31,1766,13,1,1,1,0.0714,0.9667,390.0
2019-09-30,1766,13,1,1,2,0.0714,0.9333,390.0
2019-10-31,1766,13,5,5,0,0.2778,1.0,78.0
2019-11-30,1766,13,1,1,0,0.0714,1.0,390.0
2020-03-31,1766,13,1,1,1,0.0714,0.9667,390.0
2020-04-30,1766,13,2,2,1,0.1333,0.9667,195.0
2020-05-31,1766,13,1,1,2,0.0714,0.9333,390.0
2020-06-30,1766,13,1,1,1,0.0714,0.9667,390.0
2020-08-31,1766,13,1,1,0,0.0714,1.0,390.0
2020-10-31,1766,13,2,2,1,0.1333,0.9667,195.0
2020-11-30,1766,13,1,1,0,0.0714,1.0,390.0
2021-02-28,1766,13,1,1,1,0.0714,0.9667,390.0
2021-04-30,1766,13,1,1,2,0.0714,0.9333,390.0
2021-05-31,1766,13,2,2,2,0.1333,0.9333,195.0
2021-07-31,1766,13,1,1,1,0.0714,0.9667,390.0
2021-08-31,1766,13,3,3,1,0.1875,0.9667,130.0
2022-01-31,1766,13,1,1,1,0.0714,0.9667,390.0
2022-02-28,1766,13,1,1,2,0.0714,0.9333,390.0
2022-05-31,1766,13,1,1,2,0.0714,0.9333,390.0
2022-07-31,1766,13,2,2,2,0.1333,0.9333,195.0
2012-08-31,1767,3,1,1,0,0.25,1.0,90.0
2012-09-30,1767,3,3,3,1,0.5,0.9667,30.0
2012-10-31,1767,3,1,1,1,0.25,0.9667,90.0
2012-12-31,1767,3,1,1,0,0.25,1.0,90.0
2013-05-31,1767,3,1,1,0,0.25,1.0,90.0
2013-12-31,1767,3,1,1,0,0.25,1.0,90.0
2015-12-31,1767,3,2,2,2,0.4,0.9333,45.0
2012-08-31,1768,9,3,3,2,0.25,0.9333,90.0
2012-10-31,1768,9,2,2,2,0.1818,0.9333,135.0
2012-12-31,1768,9,1,1,2,0.1,0.9333,270.0
2013-01-31,1768,9,1,1,1,0.1,0.9667,270.0
2013-02-28,1768,9,2,2,2,0.1818,0.9333,135.0
2013-03-31,1768,10,6,5,2,0.3333,0.9333,60.0
2013-04-30,1768,10,2,2,0,0.1667,1.0,150.0
2013-05-31,1768,10,3,3,1,0.2308,0.9667,100.0
2013-06-30,1768,10,1,1,0,0.0909,1.0,300.0
2013-07-31,1768,10,1,1,1,0.0909,0.9667,300.0
2013-08-31,1768,10,1,1,1,0.0909,0.9667,300.0
2013-09-30,1768,10,1,1,0,0.0909,1.0,300.0
2013-10-31,1768,10,2,2,2,0.1667,0.9333,150.0
2013-11-30,1768,10,1,1,0,0.0909,1.0,300.0
2013-12-31,1768,10,2,2,2,0.1667,0.9333,150.0
2014-01-31,1768,10,2,2,1,0.1667,0.9667,150.0
2014-04-30,1768,10,3,3,2,0.2308,0.9333,100.0
2014-10-31,1768,10,1,1,2,0.0909,0.9333,300.0
2014-11-30,1768,10,1,1,0,0.0909,1.0,300.0
2015-01-31,1768,10,1,1,2,0.0909,0.9333,300.0
2015-11-30,1768,10,1,1,2,0.0909,0.9333,300.0
2013-07-31,1769,3,1,1,0,0.25,1.0,90.0
2013-08-31,1769,3,1,1,0,0.25,1.0,90.0
2014-07-31,1769,3,1,1,2,0.25,0.9333,90.0
2014-08-31,1769,3,1,1,0,0.25,1.0,90.0
2014-12-31,1769,3,1,1,0,0.25,1.0,90.0
2021-09-30,1770,3,1,1,1,0.25,0.9667,90.0
2021-10-31,1770,3,2,2,0,0.4,1.0,45.0
2021-12-31,1770,3,2,2,1,0.4,0.9667,45.0
2022-03-31,1770,3,2,2,2,0.4,0.9333,45.0
2022-06-30,1770,3,1,1,2,0.25,0.9333,90.0
2022-09-30,1770,3,1,1,1,0.25,0.9667,90.0
2017-03-31,1771,3,1,1,0,0.25,1.0,90.0
